video_id,Comment_text,duration,publishedAt,channelId,title,description,thumbnails.default.url,thumbnails.default.width,thumbnails.default.height,thumbnails.medium.url,thumbnails.medium.width,thumbnails.medium.height,thumbnails.high.url,thumbnails.high.width,thumbnails.high.height,channelTitle,liveBroadcastContent,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,month,year
eTvoW89v07s,,,2019-04-03,UC1booeUFRb5NttI28Afrv8w,all in one social science class 10 cbse 2019 20,"Book review, social science, all in one, class 10 cbse, cbse result, social science pdf, class 10 social science pdf, Subscribe karke jana.. like & share.. Book ...",https://i.ytimg.com/vi/eTvoW89v07s/default.jpg,120,90,https://i.ytimg.com/vi/eTvoW89v07s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/eTvoW89v07s/hqdefault.jpg,480,360,Bhai Ka Gyan,none,5351,69,13,0,13,4,2019
IKoWcgKQcC8,,,2019-11-28,UC3HS6gQ79jjn4xHxogw0HiA,map work cbse sample paper class 10 2019 20 social science solved board exam digraj sir live,"In this LIVE video, Digraj sir will discuss the Map Work solution for running series of CBSE Sample Paper Solution Class 10 2019-2020 | Social Science.",https://i.ytimg.com/vi/IKoWcgKQcC8/default.jpg,120,90,https://i.ytimg.com/vi/IKoWcgKQcC8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IKoWcgKQcC8/hqdefault.jpg,480,360,Magnet Brains,none,8891,417,6,0,103,11,2019
fTns5AdR-EY,,,2019-07-29,UCzUY29XVKv8SO_y8-YNAHxA,cbse class 9 social science periodic test 1 cbse syllabus 2019 20,CBSE / CLASS 9 / SOCIAL SCIENCE / PERIODIC TEST 1 / CBSE SYLLABUS 2019- 20 PLEASE SUBSCRIBE FOR MORE VIDEOS...,https://i.ytimg.com/vi/fTns5AdR-EY/default.jpg,120,90,https://i.ytimg.com/vi/fTns5AdR-EY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/fTns5AdR-EY/hqdefault.jpg,480,360,Peecees channel for Education,none,203,2,0,0,0,7,2019
qBHJcl9ChSM,,,2019-11-21,UCpEuAcTiF1h3EbH12X5nlcA,olympiad nso question paper 2019 20 class 2 science,OlympiadNSOquestionpaper2019-20class 2 science #OlympiadNSOquestionpaper.,https://i.ytimg.com/vi/qBHJcl9ChSM/default.jpg,120,90,https://i.ytimg.com/vi/qBHJcl9ChSM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qBHJcl9ChSM/hqdefault.jpg,480,360,Fun o Fun,none,155,0,1,0,0,11,2019
-QR9uxuk18M,,,2019-02-01,UCmey2onsI2J1tloaq8npb3g,michigan polar vortex science experiment,Merch: https://teespring.com/stores/brianandrus IMDb: https://www.imdb.me/brianandrus Instagram: https://instagram.com/thebrianandrus Twitter: ...,https://i.ytimg.com/vi/-QR9uxuk18M/default.jpg,120,90,https://i.ytimg.com/vi/-QR9uxuk18M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-QR9uxuk18M/hqdefault.jpg,480,360,Brian Andrus,none,86,6,1,0,0,2,2019
a0_Fqs9Hi8M,,,2019-10-06,UCrbZ5HURxMZBZQVD4hcSfUQ,10th march 2020 activity sheet science 2 10<U+0935><U+0940> <U+092E><U+093E><U+0930><U+094D><U+091A> 20 <U+0915><U+0943><U+0924><U+0940><U+092A><U+0924><U+094D><U+0930><U+093F><U+0915><U+093E> <U+0935><U+093F><U+091C><U+094D><U+091E><U+093E><U+0928> 2 genius science,In this video i have try to explain class 10th- sample Activity sheet (<U+0915><U+0943><U+0924><U+0940><U+092A><U+0924><U+094D><U+0930><U+093F><U+0915><U+093E>-<U+0935><U+093F><U+091C><U+094D><U+091E><U+093E><U+0928> <U+0906><U+0923><U+093F> <U+0924><U+0902><U+0924><U+094D><U+0930><U+091C><U+094D><U+091E><U+093E><U+0928>-2) for March 2020 student...,https://i.ytimg.com/vi/a0_Fqs9Hi8M/default.jpg,120,90,https://i.ytimg.com/vi/a0_Fqs9Hi8M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/a0_Fqs9Hi8M/hqdefault.jpg,480,360,genius science,none,5430,251,9,0,22,10,2019
-qrkTqMgPL0,,,2019-12-25,UCIU0FboiJ8ljrSu1UQeaClQ,computer science mcq question series part 1 mppsc 2019 20 english,LECTURE on COMPUTER SCIENCE MCQ QUESTION SERIES (PART-1) - MPPSC - 2019-20 (English) for ENGLISH & HINDI medium aspirants... very very ...,https://i.ytimg.com/vi/-qrkTqMgPL0/default.jpg,120,90,https://i.ytimg.com/vi/-qrkTqMgPL0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-qrkTqMgPL0/hqdefault.jpg,480,360,straightzero,none,717,53,1,0,18,12,2019
Fdv5wO1G5Zw,,,2019-11-08,UC8XBsRz_R8CqweUyHxf6awg,top 20 science amp gk questions for railway ntpc group d ssc cgl chsl mts amp all exams,2nd Channel <U+092A><U+0930> Maths (<U+0917><U+0923><U+093F><U+0924>) <U+092C><U+0947><U+0938><U+093F><U+0915> <U+0938><U+0947> <U+0914><U+0930> Chapter Wise <U+092A><U+0922><U+093C><U+0928><U+0947> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+0928><U+093F><U+091A><U+0947> <U+0926><U+093F><U+092F><U+0947> <U+0917><U+092F><U+0947> <U+0932><U+093F><U+0902><U+0915> <U+092A><U+0930> <U+0915><U+094D><U+0932><U+093F><U+0915> <U+0915><U+0930><U+0947>...,https://i.ytimg.com/vi/Fdv5wO1G5Zw/default.jpg,120,90,https://i.ytimg.com/vi/Fdv5wO1G5Zw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Fdv5wO1G5Zw/hqdefault.jpg,480,360,SSC MAKER,none,10011,856,17,0,37,11,2019
bo9nMmG6q_o,,,2019-10-31,UC8XBsRz_R8CqweUyHxf6awg,top 20 science amp gk questions for railway ntpc group d ssc cgl chsl mts amp all exams,2nd Channel <U+092A><U+0930> Maths (<U+0917><U+0923><U+093F><U+0924>) <U+092C><U+0947><U+0938><U+093F><U+0915> <U+0938><U+0947> <U+0914><U+0930> Chapter Wise <U+092A><U+0922><U+093C><U+0928><U+0947> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+0928><U+093F><U+091A><U+0947> <U+0926><U+093F><U+092F><U+0947> <U+0917><U+092F><U+0947> <U+0932><U+093F><U+0902><U+0915> <U+092A><U+0930> <U+0915><U+094D><U+0932><U+093F><U+0915> <U+0915><U+0930><U+0947>...,https://i.ytimg.com/vi/bo9nMmG6q_o/default.jpg,120,90,https://i.ytimg.com/vi/bo9nMmG6q_o/mqdefault.jpg,320,180,https://i.ytimg.com/vi/bo9nMmG6q_o/hqdefault.jpg,480,360,SSC MAKER,none,10714,833,19,0,73,10,2019
hx4pHw7_-10,,,2019-09-21,UCyJ36ckSzIZjJ8lw9RJyAAw,nvs pgt computer science answer key 2019 17th to 20th sept exam,NVS PGT Computer Science Answer Key 2019 17th to 20th Sept Exam https://navodaya.gov.in/nvs/en/Recruitment/Answer-Keys/,https://i.ytimg.com/vi/hx4pHw7_-10/default.jpg,120,90,https://i.ytimg.com/vi/hx4pHw7_-10/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hx4pHw7_-10/hqdefault.jpg,480,360,mint job,none,111,0,1,0,0,9,2019
j4077r2rGVI,,,2019-03-29,UCr5UFroupRClnBn8imc_CeQ,top 20 science mcq for ntpc bpsc ssc railway important gk questions gk 2019,"Title :- Top 20 Science Mcq for NTPC, BPSC, SSC, Railway | Important gk questions | gk 2019 | Science and technology related top 20 important mcq for bpsc, ...",https://i.ytimg.com/vi/j4077r2rGVI/default.jpg,120,90,https://i.ytimg.com/vi/j4077r2rGVI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/j4077r2rGVI/hqdefault.jpg,480,360,Exam <U+0917><U+0941><U+0930><U+0941>,none,393,24,1,0,2,3,2019
41eh_jSs2Jk,,,2019-03-05,UCCgs4K_iKnxG0HIHtzh_2_Q,book visual basic in urdu part 20 bsc computer science punjab university <U+06A9><U+0645><U+067E><U+06CC><U+0648><U+0679><U+0631> <U+0633><U+0627><U+0626><U+0646><U+0633> <U+0628><U+06CC> <U+0627><U+06CC><U+0633> <U+0633><U+06CC>,"Asslam-O-Alikum <U+0627><U+0633><U+0644><U+0627><U+0645> <U+0648> <U+0639><U+0644><U+06CC><U+06A9><U+0645> In this video it will be discussed: Project ""Employee Weekly Salary Sheet"" Employee basic salary Employee Regular Salary ...",https://i.ytimg.com/vi/41eh_jSs2Jk/default.jpg,120,90,https://i.ytimg.com/vi/41eh_jSs2Jk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/41eh_jSs2Jk/hqdefault.jpg,480,360,Sajjad Tv,none,69,3,0,0,2,3,2019
t4Op1Ck2MgQ,,,2019-09-17,UCKYqebQArMJOCJyw1ai_C4Q,<U+0001F4DA>class 9 <U+0001F4A1>science <U+0001F4C3>question paper 2019 20 mid term half yearly christ memorial school<U+06CC> <U+0627><U+06CC><U+0633> <U+0633><U+06CC>,Nishantmishraindiangaming.,https://i.ytimg.com/vi/t4Op1Ck2MgQ/default.jpg,120,90,https://i.ytimg.com/vi/t4Op1Ck2MgQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/t4Op1Ck2MgQ/hqdefault.jpg,480,360,Nishant mishra Indian gaming,none,1012,11,3,0,6,9,2019
p_GKyaT9GIo,,,2019-10-03,UCdqfyWJ9lJ1ZpclX96K2hQw,bcsl 043 java programming lab solved assignment 2019 20 ll learning science,IGNOU BCS-040 Statistical Techniques Solved Assignment 2019-20 Download Link: ...,https://i.ytimg.com/vi/p_GKyaT9GIo/default.jpg,120,90,https://i.ytimg.com/vi/p_GKyaT9GIo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/p_GKyaT9GIo/hqdefault.jpg,480,360,Learning Science,none,186,2,0,0,0,10,2019
ZAmCM-NTAMg,,,2019-02-16,UCI0BREu_wLt3ZY1kWy1xo7g,hindi after 20 years of india in modern technology new technology science,HELLO GUYS HOW ARE YOU?? I HOPE ALL RIGHT.. DOSTO AAJ KI VIDEO MEIN HUM SAB NAHI MILKE BAAT KIYA HAI... BEES SAAL BAAD... BHARAT ...,https://i.ytimg.com/vi/ZAmCM-NTAMg/default.jpg,120,90,https://i.ytimg.com/vi/ZAmCM-NTAMg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ZAmCM-NTAMg/hqdefault.jpg,480,360,TECH ISSUE,none,26,3,0,0,0,2,2019
5kVJnps7jYw,,,2019-06-11,UCUoCHBWGjO3v8OpSNPuu4Sg,bits pilani admissions 2019 20 birla institute of technology and science,<U+0C2C><U+0C3F><U+0C30><U+0C4D><U+0C32><U+0C3E> <U+0C07><U+0C28><U+0C4D><U+200C><U+0C38><U+0C4D><U+0C1F><U+0C3F><U+0C1F><U+0C4D><U+0C2F><U+0C42><U+0C1F><U+0C4D> <U+0C06><U+0C2B><U+0C4D> <U+0C1F><U+0C46><U+0C15><U+0C4D><U+0C28><U+0C3E><U+0C32><U+0C1C><U+0C40> <U+0C05><U+0C02><U+0C21><U+0C4D> <U+0C38><U+0C48><U+0C28><U+0C4D><U+0C38><U+0C4D> (<U+0C2C><U+0C3F><U+0C1F><U+0C4D><U+0C38><U+0C4D>) <U+0C2A><U+0C3F><U+0C32><U+0C3E><U+0C28><U+0C40>.,https://i.ytimg.com/vi/5kVJnps7jYw/default.jpg,120,90,https://i.ytimg.com/vi/5kVJnps7jYw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/5kVJnps7jYw/hqdefault.jpg,480,360,RAVI TELUGU TECH,none,32,4,0,0,9,6,2019
3bdaRLSV1QY,,,2019-07-21,UCrprNXMB5xtEt9QfizFa92Q,1 9 interrupt processing procedure in operating system in hindi interrupt processing in os,"Interrupt Processing Procedure In Operating System In Hindi | Interrupt Processing In OS • The Processor checks for an interrupt. If there is one, it then sends an ...",https://i.ytimg.com/vi/3bdaRLSV1QY/default.jpg,120,90,https://i.ytimg.com/vi/3bdaRLSV1QY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3bdaRLSV1QY/hqdefault.jpg,480,360,TutorialsSpace- UGC-NET- GATE- Univ. Exams,none,4723,52,1,0,0,7,2019
DnE9KN-jQ44,,,2019-09-15,UCq_G4RMV75LishxD2D3UgAQ,first term sa 1 question paper of class 10 science 2019 20 part 01,"Dear Viewers, In this video we are uploading a video of first term/ half yearly/ SA 1 Question paper of 10 science based on new pattern. We have uploaded video ...",https://i.ytimg.com/vi/DnE9KN-jQ44/default.jpg,120,90,https://i.ytimg.com/vi/DnE9KN-jQ44/mqdefault.jpg,320,180,https://i.ytimg.com/vi/DnE9KN-jQ44/hqdefault.jpg,480,360,Bhugra Education,none,464,6,0,0,9,9,2019
FTjRBwLcr5c,,,2019-12-16,UCPbLVsiAR-1IuruyKpUdarQ,npcil recruitment 2019 20 for driver technician scientific assistant employments point,"NPCIL Recruitment 2019 for Driver, Technician, Scientific Assistant | Employments Point #NPCIL #GovtJobs #Technician NPCIL, a premier Public Sector ...",https://i.ytimg.com/vi/FTjRBwLcr5c/default.jpg,120,90,https://i.ytimg.com/vi/FTjRBwLcr5c/mqdefault.jpg,320,180,https://i.ytimg.com/vi/FTjRBwLcr5c/hqdefault.jpg,480,360,Employments Point,none,14788,240,17,0,39,12,2019
brJ3xrkLrkM,,,2019-11-14,UCVfUcFft5FXutaa2YM9Egug,10th science 2nd midterm answer keys 2019 20 namakkal district english medium,Click here to Download PDF (10th Science 2nd MidTerm Answer Keys 2019-20 | Namakkal District | English Medium) ...,https://i.ytimg.com/vi/brJ3xrkLrkM/default.jpg,120,90,https://i.ytimg.com/vi/brJ3xrkLrkM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/brJ3xrkLrkM/hqdefault.jpg,480,360,Team Aspirants,none,543,8,1,0,0,11,2019
y4Y2qrYCOKw,,,2019-09-18,UCaLkcVdZzIUkOzSLM0IGXOA,class 9th social science question paper half yearly exam 2019 20,"Please .........Like And subscribe my chenel               ... math .English, sanskrit. In my playlist And subscribe to get more video. . ...",https://i.ytimg.com/vi/y4Y2qrYCOKw/default.jpg,120,90,https://i.ytimg.com/vi/y4Y2qrYCOKw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/y4Y2qrYCOKw/hqdefault.jpg,480,360,n n,none,1706,10,4,0,2,9,2019
pwuhziJPjd8,,,2019-10-17,UCNnNSoroBmC9pBFbVAX3LZg,kendriya vidyalaya periodic test 2 2019 20 science question paper for class 9,Hi Friend's This is Anurag Kumar This science question paper for class 9 student. Those students want other class question paper comment below Plz ...,https://i.ytimg.com/vi/pwuhziJPjd8/default.jpg,120,90,https://i.ytimg.com/vi/pwuhziJPjd8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/pwuhziJPjd8/hqdefault.jpg,480,360,K.v commander,none,486,13,4,0,4,10,2019
2vZmBs_UxDg,,,2019-10-02,UCrbZ5HURxMZBZQVD4hcSfUQ,10th march 2020 activity sheet science 1 10<U+0935><U+0940> <U+092E><U+093E><U+0930><U+094D><U+091A> 20 <U+0915><U+0943><U+0924><U+0940><U+092A><U+0924><U+094D><U+0930><U+093F><U+0915><U+093E> <U+0935><U+093F><U+091C><U+094D><U+091E><U+093E><U+0928> 1 genius science,In this video i have try to explain class 10th- sample Activity sheet (<U+0915><U+0943><U+0924><U+0940><U+092A><U+0924><U+094D><U+0930><U+093F><U+0915><U+093E>-<U+0935><U+093F><U+091C><U+094D><U+091E><U+093E><U+0928> <U+0906><U+0923><U+093F> <U+0924><U+0902><U+0924><U+094D><U+0930><U+091C><U+094D><U+091E><U+093E><U+0928>-1) for March 2020 student...,https://i.ytimg.com/vi/2vZmBs_UxDg/default.jpg,120,90,https://i.ytimg.com/vi/2vZmBs_UxDg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2vZmBs_UxDg/hqdefault.jpg,480,360,genius science,none,4485,107,2,0,10,10,2019
qvuB-Zg8390,,,2019-11-23,UCpfPMz98wVDeA7535i9rPkw,sof nso 2019 20 class 8 set b answer key national science olympiad,Answer key Made by Devesh & Daksh Devesh is also knows as DD Professor of Allen Institute Kota Contact no. - 98754367×× Like Share Subscribe.,https://i.ytimg.com/vi/qvuB-Zg8390/default.jpg,120,90,https://i.ytimg.com/vi/qvuB-Zg8390/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qvuB-Zg8390/hqdefault.jpg,480,360,THE EXAM MAN,none,1183,10,10,0,6,11,2019
g5vKIwnZYtg,,,2019-11-14,UCVfUcFft5FXutaa2YM9Egug,10th social science 2nd midterm model question paper 2019 20 tirupur district english medium,Click here to Download PDF (10th Social Science 2nd MidTerm Model Question Paper 2019-20 | Tirupur District | English Medium) ...,https://i.ytimg.com/vi/g5vKIwnZYtg/default.jpg,120,90,https://i.ytimg.com/vi/g5vKIwnZYtg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/g5vKIwnZYtg/hqdefault.jpg,480,360,Team Aspirants,none,638,1,0,0,0,11,2019
e35bYXOQ2fA,,,2019-10-27,UCWVMdXRur6_fxfAS9XSO6Ew,<U+0958><U+092F><U+093E><U+092E><U+0924> <U+0915><U+0940> <U+090F><U+0915> <U+092C><U+095C><U+0940> <U+0928><U+093F><U+0936><U+093E><U+0928><U+0940> qayamat ki ek badi nishani maulana abu talib rahmani db,<U+0915><U+093C><U+092F><U+093E><U+092E><U+0924> <U+0915><U+0940> <U+090F><U+0915> <U+092C><U+0921><U+093C><U+0940> <U+0928><U+093F><U+0936><U+093E><U+0928><U+0940> | Imortant Message | Qayamat Ki Ek Badi Nishani | Maulana Abu Talib Rahmani DB (Member All India Muslim Personal Law ...,https://i.ytimg.com/vi/e35bYXOQ2fA/default.jpg,120,90,https://i.ytimg.com/vi/e35bYXOQ2fA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/e35bYXOQ2fA/hqdefault.jpg,480,360,All India Muslim Personal Law Board,none,3229,128,1,0,3,10,2019
mIiOM2MHa-o,,,2019-09-18,UClLVVTShkh_ktoeWyZW-njw,class 9th social science question paper mid term examination 2019 20,Hey guys subscribe this channel for more question papers and helpful videos of NCERT solution INSTAGRAM http://instagram.com/your_brother_ajaysharma/,https://i.ytimg.com/vi/mIiOM2MHa-o/default.jpg,120,90,https://i.ytimg.com/vi/mIiOM2MHa-o/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mIiOM2MHa-o/hqdefault.jpg,480,360,YOUR BROTHER,none,254,5,1,0,2,9,2019
k8wJFK3CISU,,,2019-09-13,UC6M2OUAY5FzPzsXEnRFOdUQ,mid term examination 2019 20 subject social science class vii,Mid Term Exam Question Paper for all classes So hit II LIKE II Comment II Share II Subscribe to our Youtube channel for more awesome videos like this. Also hit ...,https://i.ytimg.com/vi/k8wJFK3CISU/default.jpg,120,90,https://i.ytimg.com/vi/k8wJFK3CISU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/k8wJFK3CISU/hqdefault.jpg,480,360,The Study Space,none,389,6,1,0,0,9,2019
2kPv8TUlIhQ,,,2019-11-28,UC-HQ-oPvL148RmDxpV4jzlQ,live bird feeder cam recke germany bird watching for cats,"Please SUBSCRIBE for not missing any new live streams and bird cam videos. The bird feeder camera is located in Recke (North Rhine-Westphalia, Germany) ...",https://i.ytimg.com/vi/2kPv8TUlIhQ/default_live.jpg,120,90,https://i.ytimg.com/vi/2kPv8TUlIhQ/mqdefault_live.jpg,320,180,https://i.ytimg.com/vi/2kPv8TUlIhQ/hqdefault_live.jpg,480,360,NatureTec,live,79846,582,11,0,0,11,2019
HkZWT5BKKws,,,2019-02-01,UCxBiCO3qh1dn5CML5Q0S43g,zong free net codes zong free internet tricks zong free net 2019,VISIT OUR OFFICIAL WEBSITE FOR MORE TRICKS.. http://askopportunity.com ASSLAM O ALAIKUM DOSTO.... AJ KI VIDEO ME AP K LYE PHIR 1 NEW FREE ...,https://i.ytimg.com/vi/HkZWT5BKKws/default.jpg,120,90,https://i.ytimg.com/vi/HkZWT5BKKws/mqdefault.jpg,320,180,https://i.ytimg.com/vi/HkZWT5BKKws/hqdefault.jpg,480,360,TRICKS KI DUNYA,none,1104,38,11,0,19,2,2019
9Ld-P9d4JI8,,,2019-08-31,UCdqfyWJ9lJ1ZpclX96K2hQw,ignou bca 3 bcsl 032 solved assignment 2019 20 learning science,BCSL-032 Solved Assignment (2019-2020) PDF Download Link: Link 1: ...,https://i.ytimg.com/vi/9Ld-P9d4JI8/default.jpg,120,90,https://i.ytimg.com/vi/9Ld-P9d4JI8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/9Ld-P9d4JI8/hqdefault.jpg,480,360,Learning Science,none,546,5,1,0,0,8,2019
2DQ4YB4rtCo,,,2019-08-27,UCdqfyWJ9lJ1ZpclX96K2hQw,ignou bca 3 mcs 021 solved assignment 2019 20 learning science,MCS-021 Solved Assignment (2019-2020) PDF Download Link: Link 1: ...,https://i.ytimg.com/vi/2DQ4YB4rtCo/default.jpg,120,90,https://i.ytimg.com/vi/2DQ4YB4rtCo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2DQ4YB4rtCo/hqdefault.jpg,480,360,Learning Science,none,1519,11,1,0,3,8,2019
fsJYM7JTaEQ,,,2019-09-20,UCZoOS2e699Ge0DND1oy1BJQ,uab data science club 20 my first convolutional neural network,"Multistreaming with https://restream.io/ Today, Ravi and I are using Python and the keras library to explore convolutional neural networks for image classification.",https://i.ytimg.com/vi/fsJYM7JTaEQ/default.jpg,120,90,https://i.ytimg.com/vi/fsJYM7JTaEQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/fsJYM7JTaEQ/hqdefault.jpg,480,360,UAB Research Computing,none,29,0,0,0,0,9,2019
QAs34S_UfxA,,,2019-08-27,UCVfUcFft5FXutaa2YM9Egug,11th computer science first mid term question paper 2019 20 coimbatore district english medium,Click here to Download PDF (11th Computer Science First Mid Term Question Paper 2019-20 | Coimbatore District | English Medium) ...,https://i.ytimg.com/vi/QAs34S_UfxA/default.jpg,120,90,https://i.ytimg.com/vi/QAs34S_UfxA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/QAs34S_UfxA/hqdefault.jpg,480,360,Team Aspirants,none,110,1,0,0,1,8,2019
okmw-bTAgak,,,2019-12-26,UCX4TCLI6-vntJaTrV4i4cGg,social science class 10 2019 20 official paper leaked fully 100 real class 10 free sample papers,"hi friends, my name is kartik and welcome to my channel Student guider hero Social science sample paper download link:-100% safe ...",https://i.ytimg.com/vi/okmw-bTAgak/default.jpg,120,90,https://i.ytimg.com/vi/okmw-bTAgak/mqdefault.jpg,320,180,https://i.ytimg.com/vi/okmw-bTAgak/hqdefault.jpg,480,360,Student Guider Hero,none,173,10,3,0,1,12,2019
HoR9miCzXXk,,,2019-07-28,UCzUY29XVKv8SO_y8-YNAHxA,cbse class 10 periodic test 1 social science cbse syllabus 2019 20 july,CBSE / CLASS 10 / PERIODIC TEST 1 / SOCIAL SCIENCE / CBSE SYLLABUS 2019- 20 / JULY PLEASE SUBSCRIBE FOR NEW VIDEOS...,https://i.ytimg.com/vi/HoR9miCzXXk/default.jpg,120,90,https://i.ytimg.com/vi/HoR9miCzXXk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/HoR9miCzXXk/hqdefault.jpg,480,360,Peecees channel for Education,none,220,3,2,0,0,7,2019
IbQ3DdApdKM,,,2019-07-29,UCzUY29XVKv8SO_y8-YNAHxA,cbse class 10 science periodic test 1 cbse syllabus 2019 20 july,CBSE / CLASS 10 / SCIENCE / PERIODIC TEST 1 / CBSE SYLLABUS 2019- 20 / JULY PLEASE SUBSCRIBE FOR NEW VIDEOS...,https://i.ytimg.com/vi/IbQ3DdApdKM/default.jpg,120,90,https://i.ytimg.com/vi/IbQ3DdApdKM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IbQ3DdApdKM/hqdefault.jpg,480,360,Peecees channel for Education,none,55,0,0,0,0,7,2019
caeeYLoBVjg,,,2019-04-13,UC_EmIodQFqxOwxokiWhoB0A,female f 16 fighter pilot hosts young students scng mcentire stem day,"U.S. Air Force Capt. Jessica Charney, a pilot assigned to the South Carolina Air National Guard's 157th Fighter Squadron, shows the cockpit of her F-16 Fighting ...",https://i.ytimg.com/vi/caeeYLoBVjg/default.jpg,120,90,https://i.ytimg.com/vi/caeeYLoBVjg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/caeeYLoBVjg/hqdefault.jpg,480,360,aviatrix99,none,558,4,0,0,0,4,2019
U0TPzpbJFYE,,,2019-01-14,UCk5bIh544LgQ2_ecTQQ5wQg,the magician stop clowning around full episode 15 cartoon tv series english,"At the dawn of the third millennium, a series of scientific discoveries in technology have shaken the world. But enemies of old are still on the loose. Taking ...",https://i.ytimg.com/vi/U0TPzpbJFYE/default.jpg,120,90,https://i.ytimg.com/vi/U0TPzpbJFYE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/U0TPzpbJFYE/hqdefault.jpg,480,360,KIDFLIX [EN],none,1112,6,3,0,3,1,2019
cGCPGMiucUE,,,2019-06-21,UCMaY3nA8MX_hp5ZmIo9a-RQ,the 4 elements liquid at room temperature,The title is self explanatory.,https://i.ytimg.com/vi/cGCPGMiucUE/default.jpg,120,90,https://i.ytimg.com/vi/cGCPGMiucUE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/cGCPGMiucUE/hqdefault.jpg,480,360,ChemRipFilms,none,150,4,0,0,0,6,2019
MkVI15wsG4Y,,,2019-03-20,UC7cyZmw_5Q6_5bkfXDiIquA,parents students m step what can students expect when taking the test,Source: Michigan Department of Education.,https://i.ytimg.com/vi/MkVI15wsG4Y/default.jpg,120,90,https://i.ytimg.com/vi/MkVI15wsG4Y/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MkVI15wsG4Y/hqdefault.jpg,480,360,Michigan Department of Education,none,1077,3,5,0,0,3,2019
5-1T3u_4qkE,,,2019-01-29,UCk5bIh544LgQ2_ecTQQ5wQg,the magician the stealth robber full episode 27 cartoon tv series english,"At the dawn of the third millennium, a series of scientific discoveries in technology have shaken the world. But enemies of old are still on the loose. Taking ...",https://i.ytimg.com/vi/5-1T3u_4qkE/default.jpg,120,90,https://i.ytimg.com/vi/5-1T3u_4qkE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/5-1T3u_4qkE/hqdefault.jpg,480,360,KIDFLIX [EN],none,217,6,1,0,0,1,2019
x-V36ZoUIOM,,,2019-06-11,UC8Bgl5F0x4k9DMgAXTGhNKQ,<U+09B9><U+09BE><U+09B8><U+09BF> <U+0986><U+09AA><U+09A8><U+09BE><U+09B0> <U+099C><U+09A8><U+09CD><U+09AF> <U+0995><U+09A4><U+099F><U+09BE> <U+099C><U+09B0><U+09C1><U+09B0><U+09C0> <U+098F><U+09AC><U+0982> <U+098F><U+09B0> <U+09AC><U+09C8><U+099C><U+09CD><U+099E><U+09BE><U+09A8><U+09BF><U+0995> <U+09AC><U+09CD><U+09AF><U+09BE><U+0996><U+09CD><U+09AF><U+09BE> <U+0001F606>life quotesenglish,Scientific Benefits of Having a Laugh LAUGHTER IS A SIGN OF GOOD WILL TOWARD OTHERS. Group of friends laughing in a restaurant ISTOCK.,https://i.ytimg.com/vi/x-V36ZoUIOM/default.jpg,120,90,https://i.ytimg.com/vi/x-V36ZoUIOM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/x-V36ZoUIOM/hqdefault.jpg,480,360,ASCHORJO 10,none,203,6,0,0,0,6,2019
