channel,section,playlist,video,link,time,views,publication date,likes,dislikes,description 
NewOnNetflix,Trailers,Drama | Netflix,Let’s Go Adventuring: Jaime King | Black Summer | NX on Netflix,https://youtu.be/1ScXUFYUjCg,2:55,25443, apr 2019,415,37,"Black Summer star Jaime King goes on a spooky, mystical quest in the latest installment of our Let's Go Adventuring personality quiz, as artist Tess Fowler illustrates her RPG-inspired counterpart. Watch Black Summer only on Netflix:https://www.netflix.com/title/80198988SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments.Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix Kids on FACEBOOK: http://bit.ly/NetflixFamilyLike Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTLet’s Go Adventuring: Jaime King | Black Summer | NX on Netflix http://youtube.com/netflixIn the dark, early days of a zombie apocalypse, complete strangers band together to find the strength they need to survive and get back to loved ones."
NewOnNetflix,Trailers,Drama | Netflix,Lucifer Recap - Get Ready for Season 4 | Netflix,https://youtu.be/J_a4UDOw9Rc,3:15,2170060, apr 2019,98 123,599,"Reeling from the aftermath of Chloe seeing his devil face, Lucifer faces a new challenge: Eve, the original sinner herself, is back. Does she want revenge for when he tempted her out of Eden oh so many years ago… or something else entirely? Lucifer Season 4 premieres May 8 only on Netflix.Watch Lucifer only on Netflix:https://www.netflix.com/luciferSUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments.Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix Kids on FACEBOOK: http://bit.ly/NetflixFamilyLike Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTLucifer Recap - Get Ready for Season 4 | Netflixhttp://youtube.com/netflixBored with being the Lord of Hell, the devil relocates to Los Angeles, where he opens a nightclub and forms a connection with a homicide detective."
NewOnNetflix,Trailers,Drama | Netflix,Dark Season 2 | Date Announcement | Netflix,https://youtu.be/1rb52qRwdCc,0:55,762164, apr 2019,21 846,100,"The apocalypse must come. Dark Season 2. June 21st, only on Netflix.Watch Dark, only on Netflix:https://www.netflix.com/title/80100172SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments.Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix Kids on FACEBOOK: http://bit.ly/NetflixFamilyLike Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTDark Season 2 | Date Announcement | Netflixhttp://youtube.com/netflixA missing child sets four families on a frantic hunt for answers as they unearth a mind-bending mystery that spans three generations."
NewOnNetflix,Trailers,Drama | Netflix,My First First Love | Featurette: The Making of My First First Love ❤️ | Netflix,https://youtu.be/QUiO8MDzxQY,3:26,83813, apr 2019,3293,71,"Love is in the air. Such excitement and anticipation never felt before ♥Five college friends newly experience love and friendship as they start the first chapter of their adulthood. My First First Love. NOW STREAMING. ONLY ON NETFLIX.My First First Love only on Netflix: https://www.netflix.com/title/81026700SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments.Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix Kids on FACEBOOK: http://bit.ly/NetflixFamilyLike Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTMy First First Love | Featurette: The Making of My First First Love [HD] | Netflixhttp://youtube.com/netflixDue to various personal reasons, a group of Yun Tae-o’s friends move into his house, where they experience love, friendship, and everything in between."
NewOnNetflix,Trailers,Drama | Netflix,Lucifer | Season 4 Official Trailer [HD] | Netflix,https://youtu.be/KRQb74Cr9N0,1:56,5321094, apr 2019,157 778,2179,"Reeling from the aftermath of Chloe seeing his devil face, Lucifer faces a new challenge: Eve, the original sinner herself, is back. Does she want revenge for when he tempted her out of Eden oh so many years ago… or something else entirely? Lucifer Season 4 premieres May 8 only on Netflix.Watch Lucifer only on Netflix:https://www.netflix.com/title/80057918SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments.Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix Kids on FACEBOOK: http://bit.ly/NetflixFamilyLike Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTLucifer | Season 4 Official Trailer [HD] | Netflixhttp://youtube.com/netflixBored with being the Lord of Hell, the devil relocates to Los Angeles, where he opens a nightclub and forms a connection with a homicide detective."
NewOnNetflix,Trailers,Drama | Netflix,Designated Survivor | Kiefer Sutherland’s Recap | Netflix [HD],https://youtu.be/dNRaFuN2aKg,2:10,235056, apr 2019,6437,61,"We have an important message from the President. Season 3 of Designated Survivor hits Netflix on June 7. Get caught up on seasons 1 & 2 with Kiefer Sutherland now.Watch Designated Survivor on Netflix: https://www.netflix.com/title/80113647SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments.Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix Kids on FACEBOOK: http://bit.ly/NetflixFamilyLike Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTDesignated Survivor | Kiefer Sutherland’s Recap | Netflix [HD]http://youtube.com/netflixAmerica's fate rests in the hands of a low-level official after an attack on Washington decimates the government in this gripping political thriller."
NewOnNetflix,Trailers,Drama | Netflix,Best of Jasmine from On My Block | Netflix,https://youtu.be/N56rGkoQ9-o,4:54,1288993, apr 2019,41 619,397,"Jasmine is a loyal friend, a fierce dancer and don’t send pics of her chonies to no phonies.Watch On My Block, only on Netflix: https://www.netflix.com/title/80117809Watch more about On My Block, here on YouTube: https://bit.ly/2GxKmr7SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments.Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix Kids on FACEBOOK: http://bit.ly/NetflixFamilyLike Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTBest of Jasmine from On My Block | Netflixhttp://youtube.com/netflixIn a rough inner-city Los Angeles neighborhood, four smart, funny and streetwise teens find their lifelong friendship tested as they begin high school."
NewOnNetflix,Trailers,Drama | Netflix,What/If with Renée Zellweger | Date Announcement | Netflix,https://youtu.be/vQcPqm3EqY8,1:08,396884, apr 2019,2251,229,"What would you risk for a chance to have it all?  What/If starring Renée Zellweger premieres May 24, only on Netflix.Watch What/If: https://www.netflix.com/title/80197889SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments.Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix Kids on FACEBOOK: http://bit.ly/NetflixFamilyLike Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTWhat/If with Renée Zellweger | Date Announcement | Netflixhttp://youtube.com/netflixIn this neo-noir thriller series, a pair of cash-strapped newlyweds accept a lucrative but morally dubious offer from a mysterious female benefactor."
NewOnNetflix,Trailers,Drama | Netflix,See You Yesterday | Official Trailer [HD] | Netflix,https://youtu.be/8MVRWQ1PnMo,2:14,1981712, apr 2019,42 150,2000,"High school best friends and science prodigies C.J. and Sebastian spend every spare minute working on their latest homemade invention: backpacks that enable time travel. But when C.J.’s older brother Calvin dies after an encounter with police officers, the young duo decide to put their unfinished tech to use in a desperate bid to save Calvin. From director Stefon Bristol and producer Spike Lee comes See You Yesterday, a sci-fi adventure grounded in familial love, cultural divides and the universal urge to change the wrongs of the past.See You Yesterday premieres May 17, only on Netflix.SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments.Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix Kids on FACEBOOK: http://bit.ly/NetflixFamilyLike Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTSee You Yesterday | Official Trailer [HD] | Netflixhttp://youtube.com/netflix"
NewOnNetflix,Trailers,Drama | Netflix,When They See Us | Official Trailer [HD] | Netflix,https://youtu.be/u3F9n_smGWY,2:50,5137692, apr 2019,84 720,2465,"When They See Us is a 2019 Emmy® Awards Nominee.Based on a true story that gripped the country, When They See Us will chronicle the notorious case of five teenagers of color, labeled the Central Park Five, who were convicted of a rape they did not commit. The four part limited series will focus on the five teenagers from Harlem -- Antron McCray, Kevin Richardson, Yusef Salaam, Raymond Santana and Korey Wise. Beginning in the spring of 1989, when the teenagers were first questioned about the incident, the series will span 25 years, highlighting their exoneration in 2002 and the settlement reached with the city of New York in 2014.When They See Us was created by Ava DuVernay, who also co-wrote and directed the four parts. Jeff Skoll and Jonathan King from Participant Media, Oprah Winfrey from Harpo Films, and Jane Rosenthal, Berry Welsh and Robert De Niro from Tribeca Productions will executive produce the limited series alongside DuVernay through her banner, Forward Movement. In addition to DuVernay, Attica Locke, Robin Swicord, and Michael Starrburry also serve as writers on the limited series.The series stars Emmy Award® Nominee Michael K. Williams, Academy Award® Nominee Vera Farmiga, Emmy Award® Winner John Leguizamo, Academy Award® Nominee and Emmy Award® Winner Felicity Huffman, Emmy Award® Nominee Niecy Nash, Emmy Award® Winner and two-time Golden Globe Nominee Blair Underwood, Emmy Award® and Grammy Award® Winner and Tony Award® Nominee Christopher Jackson, Joshua Jackson, Omar Dorsey, Adepero Oduye, Famke Janssen, Aurora Perrineau, Dascha Polanco, William Sadler, Jharrel Jerome, Jovan Adepo, Aunjanue Ellis, Kylie Bunbury, Marsha Stephanie Blake, Storm Reid, Chris Chalk, Freddy Miyares, Justin Cunningham, Ethan Herisse, Caleel Harris, Marquis Rodriguez, and Asante Blackk. When They See Us premieres May 31 only on Netflix.Watch When They See Us: https://www.netflix.com/title/80200549SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments.Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix Kids on FACEBOOK: http://bit.ly/NetflixFamilyLike Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTWhen They See Us | Official Trailer [HD] | Netflixhttp://youtube.com/netflix"
NewOnNetflix,Trailers,Drama | Netflix,Oldies Watch Riverdale | Not Your Average Review | Netflix,https://youtu.be/bT35VuJRs9A,2:53,111069, apr 2019,4088,67,"Do your parents watch Riverdale? Because this video is about the time we forced a bunch of Boomers to watch a particularly gnarly ep.Watch all of Riverdale, now on Netflix: https://www.netflix.com/title/80133311SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments.Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix Kids on FACEBOOK: http://bit.ly/NetflixFamilyLike Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTOldies Watch Riverdale | Not Your Average Review | Netflixhttp://youtube.com/netflix"
NewOnNetflix,Trailers,Drama | Netflix,Jinn | Global Teaser | Netflix,https://youtu.be/fC5rB8IP_3g,1:07,708928, apr 2019,8252,1007,"Life's hard enough without having a supernatural being to deal with. JINN arrives on June 13th. Only on Netflix.Watch JINN, Only on Netflix: https://www.netflix.com/title/80220816SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments.Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix Kids on FACEBOOK: http://bit.ly/NetflixFamilyLike Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTJinn | Global Teaser | Netflixhttp://youtube.com/netflix"
NewOnNetflix,Trailers,Drama | Netflix,My First First Love | Official Trailer [HD] | Netflix,https://youtu.be/tc9YvtGE16s,1:44,1898048,apr 2019,75 823,420,"A group of friends under various odd circumstances end up living together under the same roof. Through one another, they discover love, friendship, and everything in between. My First First Love premieres April 18. Only on Netflix.My First First Love only on Netflix: https://www.netflix.com/title/81026700SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments.Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix Kids on FACEBOOK: http://bit.ly/NetflixFamilyLike Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTMy First First Love | Official Trailer [HD] | Netflixhttp://youtube.com/netflix"
NewOnNetflix,Trailers,Drama | Netflix,On My Block Cast Tests Their Fave Pickup Lines | Charm Battle | Netflix,https://youtu.be/DB-9bodC0lg,1:44,713158,apr 2019,33 594,129,"Diego Tinoco, Brett Gray and Jessica Marie Garcia battle it out to see who is the most charming using cheesy pick up lines.Watch On My Block on Netflix: https://www.netflix.com/title/80117809See all of the Charm Battles, here on YouTube: https://www.youtube.com/playlist?list...SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments.Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix Kids on FACEBOOK: http://bit.ly/NetflixFamilyLike Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTOn My Block Cast Charm Battle | Netflixhttp://youtube.com/netflixIn a rough inner-city Los Angeles neighborhood, four smart, funny and streetwise teens find their lifelong friendship tested as they begin high school."
NewOnNetflix,Trailers,Drama | Netflix,How to Sell Drugs Online (Fast) | Teaser | Netflix,https://youtu.be/hd6FVNRTb_g,0:40,210532,apr 2019,3078,156,"If you're selling huge quantities of drugs on the internet, there's one thing you should never do: Tell complete strangers.... Unless Netflix calls and wants to make a series about your life. How To Sell Drugs Online (Fast). Coming May 31st.Watch How To Sell Drugs Online (Fast) on Netflix: https://www.netflix.com/title/80218448SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments.Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix Kids on FACEBOOK: http://bit.ly/NetflixFamilyLike Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTHow to Sell Drugs Online (Fast) | Teaser | Netflixhttp://youtube.com/netflixTo impress his ex-girlfriend, a nerdy teen starts selling drugs online out of his bedroom -- and becomes one of Europe's biggest dealers."
NewOnNetflix,Trailers,Drama | Netflix,The Society | Teaser [HD] | Netflix,https://youtu.be/lyZezqU0DOI,1:12,1109640,apr 2019,24 134,530,"No one to stop us. No one to save us. The Society arrives May 10 on Netflix.Song heard here: “bury a friend” by Billie EilishWatch The Society on Netflix: https://www.netflix.com/title/80197989SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments.Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix Kids on FACEBOOK: http://bit.ly/NetflixFamilyLike Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTThe Society | Teaser [HD] | Netflixhttp://youtube.com/netflixA group of teenagers struggles to survive after they're mysteriously transported to a replica of their wealthy town with no trace of their parents."
NewOnNetflix,Trailers,Drama | Netflix,Dead to Me | Season 1 Official Trailer [HD] | Netflix,https://youtu.be/BwYBw1raC2o,2:37,1902988,apr 2019,20 301,451,"Misery just found company. Dead to Me starring Christina Applegate and Linda Cardellini premieres May 3 only on Netflix. Watch Dead to Me, only on Netflix: https://www.netflix.com/title/80219707SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments.Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix Kids on FACEBOOK: http://bit.ly/NetflixFamilyLike Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTDead to Me | Season 1 Official Trailer [HD] | Netflixhttp://youtube.com/netflixA powerful friendship blossoms between a tightly wound widow and a free spirit with a shocking secret in this darkly comic series."
NewOnNetflix,Trailers,Drama | Netflix,Money Heist: Part 3 | Date Announcement | Netflix,https://youtu.be/lLp7Tozm-ZM,0:42,769463,apr 2019,14 223,159,"Their vacation is over. Part 3 of Money Heist debuts exclusively on Netflix July 19th, 2019. SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments.Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix Kids on FACEBOOK: http://bit.ly/NetflixFamilyLike Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTMoney Heist 3 | Date Announcement | Netflixhttp://youtube.com/netflix"
NewOnNetflix,Trailers,Drama | Netflix,Idris Elba | Turn Up Charlie | Set The Tone | Netflix,https://youtu.be/hjUfVekEIag,1:20,25118, märts 2019,570,35,"Yes, Idris Elba is a real DJ, and yes he made the perfect playlist for my life. Turn Up Charlie is now streaming on Netflix.Turn Up Charlie only on Netflix:https://www.netflix.com/title/80124723SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments.Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix Kids on FACEBOOK: http://bit.ly/NetflixFamilyLike Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTIdris Elba | Turn Up Charlie | Set The Tone | Netflixhttp://youtube.com/netflix"
NewOnNetflix,Trailers,Drama | Netflix,Undercover | Official Trailer [HD] | Netflix,https://youtu.be/Vt4qQiM2Ahk,1:01,382858, märts 2019,2124,174,"One of the largest ecstasy producers in the world, Ferry Bouman, lives a charmed life in his villa on the Dutch-Belgian border. But things start to change when two undercover agents move into his territory, attempt to infiltrate Bouman’s life and shut down his network.Watch Undercover on Netflix:https://www.netflix.com/in/title/8022...SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments.Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix Kids on FACEBOOK: http://bit.ly/NetflixFamilyLike Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTUndercover | Official Trailer [HD] | Netflixhttp://youtube.com/netflix"
NewOnNetflix,Trailers,Drama | Netflix,Quicksand | Official Trailer [HD] | Netflix,https://youtu.be/nr-lJ_MVljw,1:48,826808, märts 2019,8485,417,"What really happened in the classroom? Introducing new Netflix Original Series, Quicksand. Based on the best-selling novel. Streaming from April 5th. Starring Hanna Ardéhn, Felix Sandman and William Spetz.Watch Quicksand on Netflix: https://www.netflix.com/title/80211703SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments.Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix Kids on FACEBOOK: http://bit.ly/NetflixFamilyLike Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTQuicksand | Official Trailer [HD] | Netflixhttp://youtube.com/netflix"
NewOnNetflix,Trailers,Drama | Netflix,On My Block: Season 2 | The Cast of On My Block Just Went Full Diva | Netflix,https://youtu.be/7hjlMqAzbBo,3:20,1142546, märts 2019,52 811,359,"Who knew? The stars of On My Block get super EXTRA when nobody's watching on the set of their Season 2 photo shoot. Season 2 of On My Block launches March 29.Watch On My Block on Netflix:https://www.netflix.com/title/80117809SUBSCRIBE: http://bit.ly/29qBUt7About Netflix:Netflix is the world's leading internet entertainment service with 130 million memberships in over 190 countries enjoying TV series, documentaries and feature films across a wide variety of genres and languages. Members can watch as much as they want, anytime, anywhere, on any internet-connected screen. Members can play, pause and resume watching, all without commercials or commitments.Connect with Netflix Online:Visit Netflix WEBSITE: http://nflx.it/29BcWb5Like Netflix Kids on FACEBOOK: http://bit.ly/NetflixFamilyLike Netflix on FACEBOOK: http://bit.ly/29kkAtNFollow Netflix on TWITTER: http://bit.ly/29gswqdFollow Netflix on INSTAGRAM: http://bit.ly/29oO4UPFollow Netflix on TUMBLR: http://bit.ly/29kkemTOn My Block: Season 2 | The Cast of On My Block Just Went Full Diva | Netflixhttp://youtube.com/netflix"
