id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90fYUdxVaAV		0	2019-10-29 13:27:20	Van Helsing	@Remeris Что конкретно вы вкладываете в понятие "прибавочной стоимости" применительно к автоматике, которая работает без участия человека, не требуя платы за свой труд?.. И почему вы решили, что эта "прибавочная стоимость" будет снижаться? Что касается заговора нефтяных компаний, то тут вы вообще что-то странное говорите. Сейчас как раз стал наблюдаться взрывной рост производства и продаж электромобилей, а также стремительный переход на возобновляемые источники энергии в развитых странах. Ну а о том, как "свободно" жилось творческим людям в СССР, я лучше промолчу — и так всё понятно. Джорджу Лукасу, конечно, хорошо говорить всякие глупости из-за рубежа (хотя, возможно, это была просто шутка?).	UCalEYS3jEp4G6S5XBZXnJww	http://www.youtube.com/channel/UCalEYS3jEp4G6S5XBZXnJww	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90fYJ78KdlN		1	2019-10-29 13:25:45	Марат Маранкян	@Van Helsing , "Это свободный рынок вообще-то, и он хорош именно тем, что нежизнеспособные компании отмирают, уступая место более прогрессивным. Среди людей такой естественный отбор был бы аморален, но для компаний на рынке это вполне нормально. С автоматизацией всего и вся исчезает даже такая нравственная проблема, как массовая потеря рабочих мест людьми при крушении компании. (Этих рабочих мест просто изначально не будет.) Для основателя компании это тоже не такая уж жуткая трагедия — в самом худшем случае он просто остаётся с безусловным базовым доходом, как все прочие потребители." Мелкие чересчур успешные компании имеют свойство, если они успешно выигрывают конкуренцию, РАСШИРЯТЬСЯ и становиться большими и огромными. Потом, если возникают вдруг новые успешные стартапы - чё бы их не выкупить крупным игрокам? Монополизация - естественный закономерный процесс, отсюда выбиться в успешные бизнесмены становится всё труднее. А если в замкнутой системе все друг с другом соревнуются, должны остаться сильнейшие, которые поглотили (чё добру пропадать) либо разорили слабых? Т.е. возникнут монополии, или, как минимум, ОЛИГОполии (как это есть сегодня)?	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90fXWz5rzvA		1	2019-10-29 13:18:55	Марат Маранкян	@Van Helsing , "Тут важно уточнить, что "любой миллиардер в России или других странах третьего мира по определению вор". А вот в развитых странах имеются и такие люди, которые вполне честно заработали свои миллиарды. Там нет большой необходимости идти на преступления и мутить всякие сомнительные схемы, потому что есть все возможности честно достигать высот." "имеются и такие люди, которые вполне честно заработали свои миллиарды". Ну так их в итоге что, меньшинство?) Точно так же, жулик на жулике и жуликом погоняет: 1. Онколог-вредитель: https://www.independent.co.uk/news/world/americas/texas-doctor-chemotherapy-fraud-buy-jet-maserati-a8357166.html 2. Про фармацевтов-финансистов и спекулянтскую мораль: https://edition.cnn.com/2018/09/11/health/drug-price-hike-moral-requirement-bn/index.html по первым этим двум пунктам вот видео ( https://youtu.be/hNZZrydl8VE ), обсуждение этих моментов можно найти в списке тайм-кодов, (признаюсь, узнавал об этих историях именно из этого видео, не потрудился найти этого самостоятельно ДО просмотра) 3. Инсулин под торговой маркой Humalog, выпущенный в 1996, остаётся неизменным с момента выпуска, но его цена выросла на 1200% за это время с 21 до 275 долларов. Годовой запас увеличился с 750 до более 10000 долларов без каких-либо изменений в составе препарата. 4. Благодаря сговору цена на препарат поднялась на 1800% Еще один хороший пример сговора в фармацевтике. На этот раз одна компания (Aspen) незаконно договорилась с двумя другими (Amilco и Tiofarma), что те не будут лезть на рынок Великобритании. Благодаря этому цену на флудрокортизон (для лечения болезни Аддисона) получалось сделать очень приятной для производителя: с 1,50 фунтов стерлингов за пачку его цена поднялась до 30 в конце 2016 года. Антимонопольный комитет заставил главного бенефициара заплатить штраф 2,1 млн фунтов стерлингов. Рыночные бутликеры заявляют, что в этом нет ничего плохого, ведь кому-то стоимость препаратов оплачивает страховка, но Bisuness Insider в статье «Цены на жизненно важные лекарства от диабета снова выросли» («The prices for life-saving diabetes medications have increased again») пишет, что некоторые люди тратят столько же на ежемесячные расходы, связанные с диабетом, сколько на их ипотечные платежи. Это привело к тому, что некоторые люди с диабетом, вынуждены обращаться к чёрному рынку, краудфандинговым площадкам или страницам в соцсетях, чтобы получить доступ к жизненно необходимому лекарству. И это в США — стране-победительнице Холодной Войны. Производитель советует нищебродам закупаться по скидкам, а не покупать жизненно важное лекарство по полной цене. ( https://www.bmj.com/content/367/bmj.l5881 )	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90fVaGa1z9U		0	2019-10-29 13:02:01	Марат Маранкян	@Van Helsing , "Ох уж эти священные танцы с бубном вокруг "средств производства", которыми злобный капиталист владеет и ни с кем не делится! И это на полном серьёзе говорится в наш век краудфандинга и прочих штук. Ладно ещё конец XIX — начало XX века, когда средний рабочий представлял собой худого калеку в рваных тряпках, жил впроголодь и действительно не мог позволить себе купить даже шестерёнку от станка, на котором трудился. Но сейчас-то!" Читая это между строк, мне показалось, что вы согласны с тем, что прибыль предпринимателя создаётся так или иначе в большей степени его сотрудниками (по крайней мере, в период "конец XIX — начало XX века" Так?	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90fNIFUhuhb		0	2019-10-29 11:49:31	Марат Маранкян	Alex Parker, оскорблять оппонентов - не хорошо. Кто знает, вдруг это потенциальные союзники? Или потенциальные союзники могут быть среди тех, кто согласен с мнением ТЕХ, кто не согласен С НАМИ? А то подумают "вот они мудаки тупые, ничего в рыночке не понимают, да еще и обзываются, и как можно вообще считаться с их мнением?"	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90fKaIt6dn8		0	2019-10-29 11:25:54	Марат Маранкян	Remeris, возразят, мол, деятельность режиссеров ограничивалась "ублюдками из ОбКом-ов вот с такими вот рожами". Так то оно конечно не без ограничений, где-то они были во благо, где-то - не очень, хотя, кто судьи? Вопросы опять за гранью науки, а в области философии, морали. Еще, для неподготовленной публики (для тех, кто тупо мимо проходил и случайно заглянул) термин "прибавочная стоимость" может показаться сложноватым, ну или непонятным	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90fGpSWjBT4		2	2019-10-29 10:53:01	Remeris	@Van Helsing, капиталист будет внедрять автоматизацию до тех пор, пока прибавочная стоимость не начнет значительно снижается, потому что если продавать что-то по себестоимости, прибыли не будет. Как раз таки с ходом времени капиталисты на многих предприятиях начнут искусственно тормозить этот технологический прогресс, как самый явный пример - очевидно, что пока нефть приносит прибыль ни о какой массовости распространения электромобилей речь идти не может, в Tinder алгоритм подбора по интересам искусственно ослаблен, чтобы человек свайпал больше рекламы и так в любом схожем приложении. Прибыль не означает, что ты делаешь что-то качественное, эффективное или нужное, это значит, что ты делаешь продажи. Капиталист - это не добрый сказочный гений, условный железный человек, ведущий нас в светлое будущее, даже если его как человека интересует технический прогресс, он вынужден оставаться в рамках рынка и следовать его законам, ибо невидимая рука рынка, схватив однажды больше не отпускает. Ещё Джордж Лукас говорил, что у советских режиссеров было больше свобод, потому что их деятельность не ограничена рыночными тенденциями.	UCGWGCgchBjS8rxuo6iE_-vw	http://www.youtube.com/channel/UCGWGCgchBjS8rxuo6iE_-vw	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90fF9pxSV4E		0	2019-10-29 10:38:28	Марат Маранкян	Van Helsing, кстати, ламповая техника радиации не боится, в этом её огромное преимущество. Но и есть огромный недостаток - чудовищно высокое энергопотребление и массо-габаритные параметры	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90fEqRWFD_R		0	2019-10-29 10:35:41	Марат Маранкян	Van Helsing, лол, вот и я подумал, что тут что-то нечистое и деньги как инструмент в сверхавтоматизированном обществе работают уже иначе, а не как самостоятельный универсальный товар для обмена, что получается какой-то голимый коммунизм😀 Ну ладно, я эту схему обязательно еще обдумаю. Но че то на первый взгляд кажется, что это вообще еще более утопичная схема. Вообще то капиталисты и должны строить базу для коммунизма, просто потом общество обращает работу всех предприятий исключительно на свои реальные нужды, а не на навязанную рекламой ерунду	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90f0ew1v8BG		0	2019-10-29 08:31:47	Van Helsing	@Марат Маранкян Ну, я не знаю, какими словами ещё объяснить, как всё будет работать. Все подробные объяснения даны выше. Здесь попробую очень кратко: 1. Автоматизированное предприятие производит некий продукт, продаёт его и получает сверхприбыль, потому что зарплаты рабочим платить не надо. 2. Государство значительную часть этой прибыли забирает в виде огромных налогов, как если бы производителю приходилось платить зарплаты рабочим (но даже с учётом этого владелец завода всё равно остаётся в плюсе, потому что автоматика намного производительнее людей). 3. Собранные деньги раздаются гражданам в виде "безусловного базового дохода", как если бы они работали на заводе, только при этом они нигде не работают. 4. Граждане на полученные деньги покупают товары и услуги. Все довольны. (В том числе и производитель, который произвёл продукт в пункте 1, потому что на его товар находятся платежеспособные покупатели. Таким образом, отданные государству деньги затем частично возвращаются обществом обратно владельцу автоматизированного предприятия, в обмен на новые партии товара.) Круг замыкается, происходит принудительный круговорот денег в экономике, где "аппаратом жизнеобеспечения" выступает государство, прокачивая денежный поток от производителей к потребителям (а в обратном направлении деньги уже текут сами). При этом, конечно, часть производителей не выдерживает конкуренции и разоряется, потому что их товары мало кто покупает. Но никого это особо не расстраивает, ведь худшее что может грозить производителю — стать обычным потребителем с "безусловным базовым доходом" (а заводская автоматика тем более не способна расстроиться, что лишилась работы из-за закрытия фирмы). Попробую ещё больше редуцировать схему, для большей понятности: 1. Автоматизированный производитель платит огромные налоги государству. 2. Государство раздаёт деньги гражданам за просто так (на самом деле за "труд" платежеспособного квалифицированного потребителя). 3. Граждане на эти деньги покупают товары и услуги, т.е. платят деньги обратно производителям и поставщикам, обеспечивая платежеспособный спрос, что крайне важно для экономики. Деньги в этой системе играют роль стимула и бонуса для тех, кто готов трудиться и изобретать, внедрять какие-то инновации, ну или хотя бы просто взять на себя слежение за производящей автоматикой, пока большинство остальных граждан балдеют-бездельничают. Также деньги позволяют отсеивать неэффективных производителей, которые сделали какое-то никому не нужное барахло. Они тогда становятся обратно потребителями, ну или затевают другой стартап — возможно, более удачный. Фактически, всё идёт к тому, что капиталисты построят коммунизм раньше, чем социалисты. :) Если совсем коротко. Надеюсь, что теперь понятно объяснил.	UCalEYS3jEp4G6S5XBZXnJww	http://www.youtube.com/channel/UCalEYS3jEp4G6S5XBZXnJww	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90enaF6l1-3		0	2019-10-29 06:28:48	Марат Маранкян	Remeris, не привязываясь к догматизму, пытаюсь пока что осознать природу прибыли в предложенном другим оратором абсолютно автоматизированном капиталистическом мире, чтоб построился механизм на фундаментальном уровне, в духе "что, как, откуда, куда"	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90elwlAgc0F		1	2019-10-29 06:14:24	Марат Маранкян	Remeris ну так капитализм же просто неправильный, даже в законодателе капиталистическмх мод - Штатах. Столько лет живут, работают, существуют - и все никак не начнут действовать в рамках "правильного" капитализма	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90eizlnxk23		3	2019-10-29 05:48:36	Марат Маранкян	GRUB_ 666 насчет человека с амбициями понятно, что не будет он у станка всегда стоять. А как быть с теми, кто хочет просто стабильный адекватный заработок? Пока что везде работает так, что на них стремятся сэкономить, т.к. зарплаты, видите ли - издержки производства. Ведь большинство - это рабочие и рядовые сотрудники сферы услуг, ну можно даже предположить, что существует некоторая их текучка с одного места работы на другое, но в пределах своей ниши. Пока у нас всеобщей мировой автоматизации не видно на горизонте. Рабочие не имеют права претендовать на нормальную зарплату, чтоб её хватало хоть чуть больше, чем на покушать и на за жилье заплатить? Или чтоб было счастье, надо чтоб обязательно все ринулись в начальники или в специалисты с высшим образованием? А "руками с материей" кто работать будет?	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90ehslrjhVZ		0	2019-10-29 05:38:54	Марат Маранкян	GRUB_ 666, что значит "развиваться и повышать ценность для работодателя"? У нас в РФ и СНГ, это, грубо говоря, еще возможно на остатках народного образования. В США, которые являются мировым капиталистическим центром (справедливее сравнивать с ними) - с возможностями получить образование выше школьного есть, мягко говоря, бОльшие трудности, чем у нас. Много живых примеров можете привести, кто "сделал себя сам" "с нуля" (среди современных предпринимателей планеты), без хорошего старта в виде помощи состоятельных родственников (образование, начальный капитал, внушительное, по меркам обывателя, наследство)?	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90efeBwi_Tr		1	2019-10-29 05:19:26	Марат Маранкян	GRUB_ 666, про "человек или бизнес виноват" - бесконечный спор в духе "курица-яйцо". Капиталист не злой - просто система так работает. В нашем вопросе наверно все таки научного ответа нет, он есть только в области философии, с позиций которой толкую я	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90edkBRkqGr		2	2019-10-29 05:02:47	GRUB_ 666	@Марат Маранкян на счёт принуждения я опять же говорил: человек с амбициями, не желающий работать как раб, задержится на такой работе ровно до тех пор, пока не сможет уйти. Все же остальные согласны с тем, что часть их и без того короткой жизни кто-то присваивает себе за гроши. Я лишь говорю о том, что по умолчанию человека никто рабом не делает, он сам себя в это вгоняет, когда, живя в бедноте, разводит детей, а потом всё, на что у него остаётся время и силы - работать за гроши, вместо того, чтобы попытаться повысить свою квалификацию Я к тому, что нет злого капиталиста, который отнимает всю жизнь у рабочего, пользуясь его невозможностью уйти на другую работу, это вина самого человека. По необходимости он может отработать так год, пока не найдёт возможность уйти. Однако если у него нет желания развиваться и повышать свою ценность для работодателей, то это только его проблема, пусть дальше работает за гроши, его проблемы	UCgv04fnSYKB3hGYh4Ph58rw	http://www.youtube.com/channel/UCgv04fnSYKB3hGYh4Ph58rw	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90ecLIAcZIC		0	2019-10-29 04:50:30	Марат Маранкян	АЙБЕК на начальных этапах, когда компания совсем крохотная - да, это большой труд. Но не когда ты уже владелец огромной корпорации с мировым именем, где уже всё делается за тебя, а ты тупо (и даже умно) иногда какие-то указания подкидываешь да получаешь проценты	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90eWDb8T1Y4		2	2019-10-29 03:48:17	АЙБЕК	@Марат Маранкян Я уважаю и люблю Советский Союз, но я не могу принять идеи, что все могут быть равны (как показывает история искуственное уравенительство снижает конкуренцию, если не сводит её на нет). Надо признать, что в развитых странах капитализм это не тот капитализм 19 века и первой половины 20х. Всё таки борьба левых партий не прошли даром. Всё зависит от рассматриваемого региона. В истории человечества был период всеобщего равенства - первобытный коммунизм.	UCScePx0FzXFLKKGvdXAl9bg	http://www.youtube.com/channel/UCScePx0FzXFLKKGvdXAl9bg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90eVG37Fp6J		3	2019-10-29 03:39:53	АЙБЕК	@Марат Маранкян ты забыл, кто это всё организовал - бизнесмен. Попробуй бизнес открыть, все продумать запустить, оформить и т.д. это труд. А не воровство...	UCScePx0FzXFLKKGvdXAl9bg	http://www.youtube.com/channel/UCScePx0FzXFLKKGvdXAl9bg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90dyNje250J		1	2019-10-28 22:43:50	Van Helsing	@Марат Маранкян Ахаха, показали макет. :) Как же я люблю эти новости о будущих достижениях. Если присмотреться, то можно заметить, что в России половина новостей состоит из "в скором времени будет построено", "выделены средства на модернизацию", "серийное производство планируют начать через пару лет", "утверждены планы развития", "молодые семьи обеспечат квартирами уже в следующем году" и т.д. И всегда всё в будущем времени. Осталось только чуть-чуть потерпеть, и будем жить как в сказке. И так каждый год. При этом, если полюбопытствовать и проследить, что там с новостями за прошлые годы, то обычно там какой-нибудь пшик — сроки в очередной раз перенесены, средства разворованы, виновник уехал на ПМЖ в Швейцарию. Но зато как всё красиво в будущем! Жаль только, оно никогда не наступает.	UCalEYS3jEp4G6S5XBZXnJww	http://www.youtube.com/channel/UCalEYS3jEp4G6S5XBZXnJww	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90dwiTGVcZq		2	2019-10-28 22:29:19	Remeris	​@Марат Маранкян, диву даюсь, как у вас хватает терпения продолжать дискуссию и так тщательно разжевывать материалистическую базу и разбавлять все это дело аналогиями. И одновременно очень жаль наблюдать беспросветный идеализм "оппонентов". Дожили, в тех же Штатах классовое сознание куда крепче чем в нашей стране, теперь у нас молодые ребята верят в справедливую руку рынка, хитро-вымудренность капиталиста и объясняют бедственность положения рабочего класса его умственной ограниченностью и нежеланием развиваться. Но тем приятнее видеть, что левые идеи еще находят своих сторонников в России и на постсоветском пространстве. Приятно видеть, что в условиях людоедского режима есть еще люди, которых можно назвать товарищем.	UCGWGCgchBjS8rxuo6iE_-vw	http://www.youtube.com/channel/UCGWGCgchBjS8rxuo6iE_-vw	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90dt4eSldIY		0	2019-10-28 21:57:32	Марат Маранкян	Van Helsing, Роскосмос приводился в пример чисто из-за того, что там есть новости о подвижках с новыми типами космичечких аппаратов на ионной тяге. На МАКСе в этом году макет показали, пообещали опытный образец вроде к марту 2020, а там хз. А типа Штаты не так давно бросили в этой области работать и всё качают химичечкие двигатели. Ну еще в атомной энергетике технологии Росатома, немотря на все поганое чиновничество и руководство, считаются (по крайней мере пока) топовейшими	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90dqJwDj9sr		1	2019-10-28 21:33:25	Van Helsing	@Марат Маранкян Ну, это обратный карго-культ во всей красе. У нас-то все привыкли к тому, что случайных людей нигде нет, всюду чей-то сынок или родственник. Идея, что кто-то может достичь высот сам, своим умом и энергией, без протекционизма свыше — попросту не укладывается у многих наших в голове, то есть они искренне не могут поверить в подобное. Сложно судить, насколько они правы, но характерно то, что у нас в России таких гениев-предпринимателей не наблюдается ни настоящих, ни подставных.	UCalEYS3jEp4G6S5XBZXnJww	http://www.youtube.com/channel/UCalEYS3jEp4G6S5XBZXnJww	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90dopEUBAih		0	2019-10-28 21:20:21	Марат Маранкян	Van Helsing, Rocket Lab недавно пусканули занятный аппарат на довольно интересную орбиту, откуда можно было подглядеть за недавними учениями "Гром". И вот появляются мыслишки у некоторых, что эти ракетно-космические стартапы вполне себе марионетки Минобороны США, в том плане, что основатели не сами по себе откуда то взялись, а их туда поставили нарочно. (Это камень в огород прошаренности, силы и независимости новых компаний в области высоких технологий) https://youtu.be/E5W4thg5S2o	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90dmVMyRm2R		0	2019-10-28 21:00:01	Van Helsing	@Марат Маранкян А с какой стати все свободные предприниматели должны быть всегда в плюсе?.. Это свободный рынок вообще-то, и он хорош именно тем, что нежизнеспособные компании отмирают, уступая место более прогрессивным. Среди людей такой естественный отбор был бы аморален, но для компаний на рынке это вполне нормально. С автоматизацией всего и вся исчезает даже такая нравственная проблема, как массовая потеря рабочих мест людьми при крушении компании. (Этих рабочих мест просто изначально не будет.) Для основателя компании это тоже не такая уж жуткая трагедия — в самом худшем случае он просто остаётся с безусловным базовым доходом, как все прочие потребители. Ну а заводской автоматике тем более чихать на всё. В общем, не понимаю, в чём проблема.	UCalEYS3jEp4G6S5XBZXnJww	http://www.youtube.com/channel/UCalEYS3jEp4G6S5XBZXnJww	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90dkN8JeMLD		2	2019-10-28 20:41:25	Van Helsing	@Марат Маранкян Лол, особенно Роскосмос много прорывных изобретений дал. Как раз такие большие неповоротливые мастодонты, как правило, и стоят на пути инноваций — потому что вопрос о внедрении новой технологии там решает не динамичный конкурентный рынок, а какой-нибудь пожилой бюрократ с заплесневелыми мозгами, с трудом понимающий, о чём вообще речь. Недавно вот прошла новость — в США наконец отказались от огромных древних дискет для системы запуска ядерных ракет. Да, там до сих пор ядром всего является оборудование, созданное ещё в годы холодной войны! За технологическими раритетами бережно ухаживают, хотя с каждым годом становится всё труднее находить достаточно квалифицированных специалистов для ремонта этих древностей. А что поделаешь — любая, даже самая осторожная модернизация всего этого хозяйства сопряжена с огромной бюрократической волокитой. Наши, кстати, тоже недалеко ушли — как я слышал, в технике Роскосмоса до сих пор активно используется ламповое оборудование, разработанное ещё в СССР. NASA в плане инноваций стараются держаться более-менее бодрячком, но вот возвращаемые ступени ракет в итоге всё же создали не они, а частная компания. И это тенденция: всюду, во всех областях неповоротливые бюрократы стали проигрывать активным частным предпринимателям и свободному рынку (там, где он есть). Именно сейчас как раз время талантливых одиночек, которые с нуля могут создать целую новую индустрию. А древние бюрократические мастодонты тем временем топчутся на месте, осторожно пытаясь освоить хотя бы то, что было изобретено двадцать-тридцать лет назад. Единственная реальная польза от них в том, что да, они финансируют фундаментальную науку. Это оправдывает их существование.	UCalEYS3jEp4G6S5XBZXnJww	http://www.youtube.com/channel/UCalEYS3jEp4G6S5XBZXnJww	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90diLtcIXQa		0	2019-10-28 20:23:46	Марат Маранкян	Van Helsing, блин, может вам удастся убедить на примере задачи. Есть условно одно планетарное государство. В нём живут простые граждане, которые получают безусловный базовый доход, некоторые работают, кто хочет большего, а так "вкалывают роботы, а не человек". Есть предприниматели, владеющие высокоавтоматизированными производствами. Все со всеми торгуют (предприниматели между собой и еще продают продукцию населению, к которого на руках тоже деньги). Вопрос - как в таких условиях абсолютно все предприниматели будут всегда в плюсе? (Считаем, если они уходят в минус - значит разоряется и больше не предприниматель, если конечно, для грубой прикидки такое допущение позволительно)	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
UgzFDZSXzmrzC3C2_BF4AaABAg.90ctjeSX6VW90dhYsRcTE6		0	2019-10-28 20:16:49	Марат Маранкян	Van Helsing, в замкнутой системе возможна прибыль у всех участников?	UC_Rfe5JXk_rf6iZPIog64jg	http://www.youtube.com/channel/UC_Rfe5JXk_rf6iZPIog64jg	1	UgzFDZSXzmrzC3C2_BF4AaABAg	ГЕКСАГОН
